cid,smiles,ik
20113,CC(C)(C1=CC(=C(C(=C1)Br)OCCO)Br)C2=CC(=C(C(=C2)Br)OCCO)Br,RVHUMFJSCJBNGS-UHFFFAOYSA-N
18198,CC(C#CC(C)O)O,KDOWHHULNTXTNS-UHFFFAOYSA-N
3005572,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\C2=CC=CC=C2)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,IWEQQRMGNVVKQW-OQKDUQJOSA-N
69765,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+](=O)[O-],FCGKUUOTWLWJHE-UHFFFAOYSA-N
5284462,COP(=O)(OC)O/C(=C\Cl)/C1=CC(=C(C=C1Cl)Cl)Cl,UBCKGWBNUIFUST-YHYXMXQVSA-N
22628,C1=CC=C2C(=C1)C(=O)C3=C(C=C(C(=C3C2=O)N)S(=O)(=O)O)Br,QZZSAWGVHXXMID-UHFFFAOYSA-N
27211,C1C2=CC=CC=C2N(C1=O)C3=C(C=CC=C3Cl)Cl,JCICIFOYVSPMHG-UHFFFAOYSA-N
42981,CCCCCCCCCCCCN1CCCCCC1=O,AXTGDCSMTYGJND-UHFFFAOYSA-N
23690437,CCOC(=S)[S-].[Na+],RZFBEFUNINJXRQ-UHFFFAOYSA-M
6610,CCC(C)(C)C1=CC(=C(C=C1O)C(C)(C)CC)O,CZNRFEXEPBITDS-UHFFFAOYSA-N
60196421,COCCCCCCCCOCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,HBEMYXWYRXKRQI-UHFFFAOYSA-N
459494,C1=CC=C(C=C1)CCCC2=CC=CC=N2,JJJPNTQYUJPWGQ-UHFFFAOYSA-N
5392,COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC,WWJZWCUNLNYYAU-UHFFFAOYSA-N
16683072,CCCC[Sn](CCCC)(CCCC)OC(=O)C=C,YSUXTNDMKYYZPR-UHFFFAOYSA-M
9403,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O,UOACKFBJUYNSLK-XRKIENNPSA-N
68539,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl.Cl,WIMWMKZEIBHDTH-UHFFFAOYSA-N
6428555,CCCC/C=C/C=C\C=O,ZHHYXNZJDGDGPJ-MDAAKZFYSA-N
3334,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,HDDSHPAODJUKPD-UHFFFAOYSA-N
41114,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.Cl,AIKVCUNQWYTVTO-UHFFFAOYSA-N
6291,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC,IMSSROKUHAOUJS-MJCUULBUSA-N
5280378,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,HKQYGTCOTHHOMP-UHFFFAOYSA-N
24743,CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2,WZJZMXBKUWKXTQ-UHFFFAOYSA-N
15583,C1C(C2(C(=C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)CBr,DAASOABUJRMZAD-UHFFFAOYSA-N
8292,CCOP(=S)(OCC)OC1=CC=C(C=C1)S(=O)C,XDNBJTQLKCIJBV-UHFFFAOYSA-N
1730,C1=CC(=CC=C1C(=O)O)[Hg]Cl,YFZOUMNUDGGHIW-UHFFFAOYSA-M
23678979,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)[O-])C.[Na+],ITCAUAYQCALGGV-XTICBAGASA-M
3033832,CCN(CC)CCOC1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\Cl)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,PYTMYKVIJXPNBD-OQKDUQJOSA-N
97354,CC1=CC(=CC=C1)OCCOC2=CC=CC(=C2)C,OAGNKYSIOSDNIG-UHFFFAOYSA-N
5360487,C1=CC(=CC=C1CCO)NC2=C3C(=C(C=C2)O)C(=O)C4=C(C=CC(=C4C3=O)[N+](=O)[O-])O,VOCYGZAHYQXJOF-UHFFFAOYSA-N
23665583,COC1=CC=C(C=C1)C(=O)/C(=C\C(=O)[O-])/Br.[Na+],DVDCIQWIGOVWEX-MLBSPLJJSA-M
9690,C1C2=CC=CC=C2C3=C1C=C(C=C3)NC(=O)C(F)(F)F,XPHPBNGAXWJHHP-UHFFFAOYSA-N
19113,CNC(=O)NC1=CC(=C(C=C1)Cl)Cl,IDQHRQQSSQDLTR-UHFFFAOYSA-N
9571280,CC(=CCC/C(=C/C=N/O)/C)C,LXFKDMGMYAHNAQ-AMMQDNIMSA-N
20848,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-],UMKANAFDOQQUKE-UHFFFAOYSA-N
16115,CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,IVUXTESCPZUGJC-UHFFFAOYSA-N
30709,COP(=S)(C1=CC=CC=C1)OC2=CC(=C(C=C2Cl)Br)Cl,CVRALZAYCYJELZ-UHFFFAOYSA-N
36274,CC(C)(C#N)NC1=NC(=NC(=N1)NC2CC2)Cl,WUZNHSBFPPFULJ-UHFFFAOYSA-N
5859,CN(C)S(=O)(=O)C1=CC=C(C=C1)OP(=S)(OC)OC,JISACBWYRJHSMG-UHFFFAOYSA-N
3032792,CCOC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OCC,YFNCATAIYKQPOO-UHFFFAOYSA-N
91742,CCOC1=C(C=C(C=C1)NC(=O)OC(C)C)OCC,LNJNFVJKDJYTEU-UHFFFAOYSA-N
38283,CC(=CC1C(C1(C)C)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C,FJDPATXIBIBRIM-UHFFFAOYSA-N
31315,C1=CC=C2C(=C1)C(C(=O)N2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,SJDACOMXKWHBOW-UHFFFAOYSA-N
117746,CN1C(=O)C=CS1.Cl,SJXPQSRCFCPWQQ-UHFFFAOYSA-N
28417,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5,POZRVZJJTULAOH-LHZXLZLDSA-N
170530,CC1=NC2=C(C1(C)C)C3=CC=CC=C3C=C2,WJZSZXCWMATYFX-UHFFFAOYSA-N
3034351,CCOC(=O)CN1C2=C(C=CC=C2Cl)SC1=O,WQRCEBAZAUAUQC-UHFFFAOYSA-N
18290,CN(C(=O)NC1=CC=C(C=C1)Br)OC,WLFDQEVORAMCIM-UHFFFAOYSA-N
15376,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4[C@](C2)(C(=O)OC)O,RXPRRQLKFXBCSJ-GIVPXCGWSA-N
5857,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34,YNVGQYHLRCDXFQ-XGXHKTLJSA-N
2097895,CC1=C(C=CC(=C1)Br)NC(=O)CCl,AKNLFHJQVCPHHO-UHFFFAOYSA-N
31208,C1=CC=C(C=C1)NC2=CC=C(C=C2)O,JTTMYKSFKOOQLP-UHFFFAOYSA-N
67274,COC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O,AQYMRQUYPFCXDM-UHFFFAOYSA-N
644213,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl,DNTSIBUQMRRYIU-UHFFFAOYSA-N
15337,CC(=O)[O-].CC(=O)[O-].[Hg+2],BRMYZIKAHFEUFJ-UHFFFAOYSA-L
17434,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,KLGMSAOQDHLCOS-UHFFFAOYSA-N
3086172,CC1([C@@H]([C@@H]1C(=O)O[C@@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,KAATUXNTWXVJKI-WSTZPKSXSA-N
6436633,C/C=C\C/C=C/CCCCCCCCOC(=O)C,ZZGJZGSVLNSDPG-WWVFNRLHSA-N
36382,CCCCCCC1=CC=C(C=C1)N,OVEMTTZEBOCJDV-UHFFFAOYSA-N
6741,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,VHRSUDSXCMQTMA-PJHHCJLFSA-N
2361,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43,OUGIDAPQYNCXRA-UHFFFAOYSA-N
445070,CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C,CRDAMVZIKSXKFV-YFVJMOTDSA-N
6773,CC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,NJWGQARXZDRHCD-UHFFFAOYSA-N
13097,C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3,FIQMHBFVRAXMOP-UHFFFAOYSA-N
83648,C1=CC(=CC=C1CC2=CC=C(C=C2)N3C(=O)C=CC3=O)N4C(=O)C=CC4=O,XQUPVDVFXZDTLT-UHFFFAOYSA-N
14249,CCCCCCCCCCCC[N+](C)(C)C.[Br-],XJWSAJYUBXQQDR-UHFFFAOYSA-M
67215,CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=C(C=C3)N(C)C,WZKXBGJNNCGHIC-UHFFFAOYSA-N
24773,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,BLXVTZPGEOGTGG-UHFFFAOYSA-N
96359,CCCCC(CC)COC(=O)CC#N,ZNYBQVBNSXLZNI-UHFFFAOYSA-N
90571,COC(C1=CC=CC=C1)(C(=O)C2=CC=CC=C2)OC,KWVGIHKZDCUPEU-UHFFFAOYSA-N
9948,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,OTKCEEWUXHVZQI-UHFFFAOYSA-N
7071,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N,HSTOKWSFWGCZMH-UHFFFAOYSA-N
4534,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,HCZKYJDFEPMADG-UHFFFAOYSA-N
442021,COC1=C(C=C2C(=C1)[C@]34CCN5[C@H]3C[C@@H]6[C@@H]7[C@@H]4N2C(=O)C[C@@H]7OCC=C6C5)OC,RRKTZKIUPZVBMF-IBTVXLQLSA-N
16684434,CC[Hg]SC1=CC=CC=C1C(=O)[O-].[Na+],RTKIYNMVFMVABJ-UHFFFAOYSA-L
13254,C1=CC=C(C=C1)OC2=CC=C(C=C2)O,ZSBDGXGICLIJGD-UHFFFAOYSA-N
23540,CN(C)C1=CC=C(C=C1)SC#N,WCCIEZDFRJREQJ-UHFFFAOYSA-N
449171,CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)O)\C)/C,SHGAZHPCJJPHSC-ZVCIMWCZSA-N
77328,C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl,GCAXGCSCRRVVLF-UHFFFAOYSA-N
36462,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,VJJPUSNTGOMMGY-MRVIYFEKSA-N
2540,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,GHOSNRCGJFBJIB-UHFFFAOYSA-N
29307,CCOP(=S)(OCC)OC1=NOC(=C1)C2=CC=CC=C2,SDMSCIWHRZJSRN-UHFFFAOYSA-N
53249535,C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C,CJODAJKFLVIKHL-XBXARRHUSA-N
32872,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,HOQADATXFBOEGG-UHFFFAOYSA-N
34468,CCN(CC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],OFDYMSKSGFSLLM-UHFFFAOYSA-N
16722125,CC1([C@@H]([C@@H]1C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)/C=C/4\CCSC4=O)C,UGWALRUNBSBTGI-QJLCOAGJSA-N
31573,CCNC1=NC(=NC(=N1)SC)NC(C)C(C)C,IKYICRRUVNIHPP-UHFFFAOYSA-N
13783,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)OC(C)C,HDWLUGYOLUHEMN-UHFFFAOYSA-N
83322,CCN(CCC#N)C1=CC=C(C=C1)N=NC2=C(C=C(C=C2Cl)[N+](=O)[O-])Cl,KHZRTXVUEZJYNE-UHFFFAOYSA-N
441371,CCCCCCCCCCCCOS(=O)(=O)O.CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,AWMFUEJKWXESNL-JZBHMOKNSA-N
6857648,[C-]#N.[C-]#N.[K+].[Au+],XTFKWYDMKGAZKK-UHFFFAOYSA-N
67005,CC1=C(C=C2C(=C1[N+](=O)[O-])C(CC2(C)C)(C)C)[N+](=O)[O-],UHWURQRPEIFIAK-UHFFFAOYSA-N
11774,C1=CC=C(C=C1)[Bi](C2=CC=CC=C2)C3=CC=CC=C3,ZHXAZZQXWJJBHA-UHFFFAOYSA-N
9786,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)(C3=CC=CC=C3)F,JBYRKMGOSFMHRL-UHFFFAOYSA-M
62329,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)[N+](=O)[O-],XMWRWTSZNLOZFN-UHFFFAOYSA-N
6112114,CC1=CC=CC=C1OCC2=CC=CC=C2/C(=N\OC)/C(=O)OC,ZOTBXTZVPHCKPN-HTXNQAPBSA-N
11127402,CC1(CCC=C2[C@@]13CC[C@@H](C3)C2(C)C)C,CQUAYTJDLQBXCQ-NHYWBVRUSA-N
12797557,CC(C)[C@@H](C1=CC=C(C=C1)OC(F)F)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,GBIHOLCMZGAKNG-CGAIIQECSA-N
116529,CC1=C(C(=C(C=C1)Cl)N)Cl,AYVZXDFCFQSWJD-UHFFFAOYSA-N
91677,C1C(C(C(=O)N1C2=CC=CC(=C2)C(F)(F)F)Cl)CCl,OQZCSNDVOWYALR-UHFFFAOYSA-N
9300,CC(C)(C)C1=CC(=C(C=C1)OP(=O)(NC)OC)Cl,BOFHKBLZOYVHSI-UHFFFAOYSA-N
91590,CC(C)(C)NC1=NC(=NC(=N1)NC2CC2)SC,HDHLIWCXDDZUFH-UHFFFAOYSA-N
33565,C1CN(CCN1C(C(Cl)(Cl)Cl)NC=O)C(C(Cl)(Cl)Cl)NC=O,RROQIUMZODEXOR-UHFFFAOYSA-N
5995,CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,PDMMFKSKQVNJMI-BLQWBTBKSA-N
60196428,CC(C)C1=CC2=C(C=C1)C(=CC(=C2S(=O)(=O)[O-])C(C)C)C(C)C.[Na+],NHQVTOYJPBRYNG-UHFFFAOYSA-M
86210,CC1(CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl)C,XWPZUHJBOLQNMN-UHFFFAOYSA-N
9462,C1=CC(=CC=C1C2=CC=C(C=C2)F)N,HTRVALPKPVGOSZ-UHFFFAOYSA-N
8594,C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC=CC=C3C(=O)O,JXTHEWSKYLZVJC-UHFFFAOYSA-N
61124,CC1=C(C(CCC1)(C)C)CC=O,VHTFHZGAMYUZEP-UHFFFAOYSA-N
11273,C[C@]12CCC(=O)C(=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,OSVMTWJCGUFAOD-KZQROQTASA-N
16533,CCCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CO,SNHRLVCMMWUAJD-SUYDQAKGSA-N
61953,CC1CCC2(O1)C(=CCCC2(C)C)C,GYUZHTWCNKINPY-UHFFFAOYSA-N
442482,CC1=CC[C@@H](C=C1)C(C)C,OGLDWXZKYODSOB-SNVBAGLBSA-N
5371002,CC1CC=C(C(C1(C)C)/C=C/C(=O)C)C,JZQOJFLIJNRDHK-CMDGGOBGSA-N
14720269,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3[N-]2)OCCCOC.[Na+],KRCQSTCYZUOBHN-UHFFFAOYSA-N
299728,C1=CC=C(C=C1)[Bi](C2=CC=CC=C2)(C3=CC=CC=C3)(Cl)Cl,QWMMHFXTVYRMTO-UHFFFAOYSA-L
85979,CC(CC=O)C1=CC=CC=C1,MYHGOWDLVRDUFA-UHFFFAOYSA-N
7170,CCOC(=O)CC(=O)C1=CC=CC=C1,GKKZMYDNDDMXSE-UHFFFAOYSA-N
169870,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)C,DOMWKUIIPQCAJU-LJHIYBGHSA-N
5281607,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,RTIXKCRFFJGDFG-UHFFFAOYSA-N
15008962,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC(F)F)OC.[Na+],YNWDKZIIWCEDEE-UHFFFAOYSA-N
6215,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O,FEBLZLNTKCEFIT-VSXGLTOVSA-N
5281025,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42.C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42.C(=C/C(=O)O)\C(=O)O,ZTHJULTYCAQOIJ-WXXKFALUSA-N
5281055,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=C\C(=O)O)\C(=O)O,SUFUKZSWUHZXAV-BTJKTKAUSA-N
54900,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O.Cl,BKXVVCILCIUCLG-UHFFFAOYSA-N
60822,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.[Ca+2],FQCKMBLVYCEXJB-MNSAWQCASA-L
35969,CN(C)C1CSSSC1.C(=O)(C(=O)O)O,ICTQUFQQEYSGGJ-UHFFFAOYSA-N
40854,COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3,BEZZFPOZAYTVHN-UHFFFAOYSA-N
1268142,C[C@@H]1CC(=O)C=C2[C@]1(C[C@@H](CC2)C(=C)C)C,WTOYNNBCKUYIKC-JMSVASOKSA-N
162381,CC(=C[C@@H]1[C@H](C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,VEMKTZHHVJILDY-UXHICEINSA-N
47936,CC(=O)O[C@H]1[C@H]([C@@H]2[C@]([C@H](CCC2(C)C)O)([C@@]3([C@@]1(O[C@@](CC3=O)(C)C=C)C)O)C)O,OHCQJHSOBUTRHG-KGGHGJDLSA-N
6166,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C,ZESRJSPZRDMNHY-YFWFAHHUSA-N
18771,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)SC(=C(S3)C#N)C#N,PYZSVQVRHDXQSL-UHFFFAOYSA-N
82146,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,NAVMQTYZDKMPEU-UHFFFAOYSA-N
91688,CCCCCCCCN1C(=O)C(=C(S1)Cl)Cl,PORQOHRXAJJKGK-UHFFFAOYSA-N
6917655,CC(=CC[C@@H]1[C@@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)OC)C,NGGMYCMLYOUNGM-CSDLUJIJSA-N
9934458,CC1=C(C=CC(=C1)SCC2=C(N=C(S2)C3=CC(=C(C=C3)C(F)(F)F)F)C)OCC(=O)O,HWVNEWGKWRGSRK-UHFFFAOYSA-N
3969,CCCC1=C(C=CC(=C1O)C(=O)C)OCCCCC2=NNN=N2,MWYHLEQJTQJHSS-UHFFFAOYSA-N
5462355,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@H](C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3[C@@H](CC4=CC=CC=C34)O)O)CC5=CN=CC=C5.OS(=O)(=O)O,NUBQKPWHXMGDLP-BDEHJDMKSA-N
22522,CC(COP(=O)(OCC(C)Cl)OCC(C)Cl)Cl,GTRSAMFYSUBAGN-UHFFFAOYSA-N
20906,C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC(=C2)Br)Br)O)C(F)(F)F,VYKKDKFTDMVOBU-UHFFFAOYSA-N
6025,C1=CC=C(C=C1)C=C(C2=CC=CC=C2)C3=CC=CC=C3,MKYQPGPNVYRMHI-UHFFFAOYSA-N
6230,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,VIKNJXKGJWUCNN-XGXHKTLJSA-N
41632,CC1=CC=CC=C1C(=O)NC2=CC(=CC=C2)OC(C)C,BCTQJXQXJVLSIG-UHFFFAOYSA-N
3444,C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br,HJJVPARKXDDIQD-UHFFFAOYSA-N
20641892,CC(CN(CCN(CC(C)OCCO)CC(C)OCCO)CC(C)OCCO)OCCO,YKNFBGRYAKVNNI-UHFFFAOYSA-N
5320128,CC(=CCC/C(=C\CCC(C)(C=C)O)/C)C,FQTLCLSUCSAZDY-KAMYIIQDSA-N
5463934,CC(C)C/C=C(\C=O)/C1=CC=CC=C1,YURDCJXYOLERLO-UKTHLTGXSA-N
5362564,CCC(C)C1N=C(C(S1)C)C,FLBOQJFNAYJWIA-UHFFFAOYSA-N
5365976,CC1=CCCC(C1/C=C/C(=O)CCC=C)(C)C,FXCYGAGBPZQRJE-ZHACJKMWSA-N
3571582,C=CC1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],XFTALRAZSCGSKN-UHFFFAOYSA-M
161803,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl.Cl,MVOWQBJZZKOQNU-UHFFFAOYSA-N
98615047,CC1(CCC(=O)[C@H]2[C@@]13CC[C@H](C3)C2(C)C)C,VCOCESNMLNDPLX-HCKVZZMMSA-N
18783,CCCCCCCCCCCC(=O)N(CC)CC,CWNSVVHTTQBGQB-UHFFFAOYSA-N
23347,C1=CSC(=C1)SSC2=CC=CS2,YOLFWWMPGNMXFI-UHFFFAOYSA-N
42504,CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)C2=CC=CO2,CIEXPHRYOLIQQD-UHFFFAOYSA-N
9351,C1=CC=C2C(=C1)C=NN=C2NN.Cl,ZUXNZUWOTSUBMN-UHFFFAOYSA-N
86211,CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,QTYCMDBMOLSEAM-UHFFFAOYSA-N
23666110,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)[O-])N)I)I)O.[Na+],SBXXSUDPJJJJLC-YDALLXLXSA-M
9895,CC1=C(C(CCC1)(C)C)C=O,MOQGCGNUWBPGTQ-UHFFFAOYSA-N
5388510,CC(C)(C)C(=O)/C=C/C1=CC=C(C=C1)Cl,LXJZYHPGRKBVGF-RMKNXTFCSA-N
94398,C1=C(C(=C(C(=C1[N+](=O)[O-])Cl)[N+](=O)[O-])Cl)C(F)(F)F,DPQYRXNRGNLPFC-UHFFFAOYSA-N
5362736,C1CCCCCC(=O)CCC/C=C\CCCC1,ABRIMXGLNHCLIP-VURMDHGXSA-N
929262,C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CC(=O)O3)C)(C)C,IMKJGXCIJJXALX-SHUKQUCYSA-N
7460,CC1=CCC(C=C1)C(C)C,OGLDWXZKYODSOB-UHFFFAOYSA-N
62217,C1=CC=C2C=C(C=CC2=C1)OC(=O)C3=CC=CC=C3N,YJFCKXVXEKHSEC-UHFFFAOYSA-N
16678,CC1=C(C(=CC=C1)C(C)(C)C)O,BKZXZGWHTRCFPX-UHFFFAOYSA-N
71612,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,IPSVAUIEEPSJRZ-UHFFFAOYSA-N
62539,CCC(=O)C(=O)CC,KVFQMAZOBTXCAZ-UHFFFAOYSA-N
61982,CC1CCC(C(=O)C1)C(C)(C)S,RVOKNSFEAOYULQ-UHFFFAOYSA-N
9878,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,FAOZLTXFLGPHNG-KNAQIMQKSA-N
75547,C1C2=CC=CC=C2C3=C1C=C(C=C3)O,ZDOIAPGLORMKTR-UHFFFAOYSA-N
15209,C[C@]12CCC(=O)C=C1[C@H](C[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CO)C)O)F,POPFMWWJOGLOIF-XWCQMRHXSA-N
16821,CCCCCCCCC1CCC(=O)O1,WGPCZPLRVAWXPW-UHFFFAOYSA-N
26049,CC1=CCC2C(C1)C2(C)C,BQOFWKZOCNGFEC-UHFFFAOYSA-N
5355858,CC(=CCCC(C)(C=C)OC(=O)/C=C/C1=CC=CC=C1)C,DPFUEXLIKDHJNB-BUHFOSPRSA-N
223368,C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O,WKRLQDKEXYKHJB-HFTRVMKXSA-N
62558,C1C(O1)CN(CC2CO2)C3=CC=C(C=C3)OCC4CO4,AHIPJALLQVEEQF-UHFFFAOYSA-N
60196372,CC1C=C[C-]=C1.[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn],PIVRQNUPYVIVCC-UHFFFAOYSA-N
62935,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl.Cl,OHHDIOKRWWOXMT-UHFFFAOYSA-N
