row_idx,inchikey,name,std_smiles
1003,DLXZPBTZGZHDHP-UHFFFAOYSA-N,OADMET-0005086,O=C(Nc1ccc(-n2cc[nH]c2=O)cc1)c1cc(-c2ccccc2)n(-c2ccccn2)n1
1004,UAUQHFSGASJROS-UHFFFAOYSA-N,OADMET-0005085,COCC(Oc1cc(F)cc(F)c1)C(=O)NCC(C(=O)N1CCOCC1)c1ccccc1
1005,HIYFMGTVMBYENC-UHFFFAOYSA-N,OADMET-0005084,CS(=O)(=O)Nc1cncc(C(=O)NCCOc2ccccc2-c2ccccc2)c1
1006,PZRAQFYALMZRPM-UHFFFAOYSA-N,OADMET-0005083,O=C(CN1CCC(F)(F)C(CO)C1)Nc1ccc2c(c1)CCC2
1007,KSBUCCHQYZBHTG-MWLCHTKSSA-N,OADMET-0005082,CS(=O)(=O)[C@@H]1CCCC[C@H]1NC(=O)c1cc2cc(Cl)sc2[nH]1
1008,WGZOPFSVIJRJPN-UHFFFAOYSA-N,OADMET-0005081,Cc1nccc(N2CCN(C(=O)c3cc4cccnc4s3)CC2)n1
1009,ZTAZZPINXIYQLN-UHFFFAOYSA-N,OADMET-0005080,O=C1Nc2ccccc2CCC1NC(=O)N1Cc2cc(F)c(F)cc2C1
1010,KSPNOQFEKGWQCA-UHFFFAOYSA-N,OADMET-0005079,CC1(C)CCCC(CNC(=O)c2ccccc2-n2cccn2)O1
1011,JIARRPUHLRJLKP-MOPGFXCFSA-N,OADMET-0005078,Cn1cc(C(=O)N[C@H]2c3ccccc3CC[C@H]2O)c2cc(F)ccc21
1012,FPVWHJBOVAQINT-UHFFFAOYSA-N,OADMET-0005077,O=C(NC1CC(F)(F)C1)c1cnc(Cc2ccccc2F)s1
1013,PLPPSQXJYJKDML-UHFFFAOYSA-N,OADMET-0005076,CC(C(=O)NC(Cc1csc2ccccc12)C(=O)O)c1ccccc1
1014,ZOFBVPDRICPZHC-UHFFFAOYSA-N,OADMET-0005075,O=C(NC(c1cccc(Cl)c1)C1CCCCC1)c1ccc(=O)[nH]n1
1015,HKFAAWZTSQJPNQ-UHFFFAOYSA-N,OADMET-0005074,CC1Cc2ccccc2N1CCNC(=O)c1cc(C(F)(F)F)c[nH]c1=O
1016,RKJNXOWFAJQLPM-UHFFFAOYSA-N,OADMET-0005073,Cc1cc(C)n(C(C)C(=O)NC2CCN(C(=O)CCc3ccccc3)CC2)n1
1017,XQLYICSPYUBXPY-UHFFFAOYSA-N,OADMET-0005072,Cc1ccccc1C(NC(=O)c1nccnc1C)C(C)(C)C
1018,GIONALPNXHHBST-UHFFFAOYSA-N,OADMET-0005071,Cc1ccc(S(=O)(=O)NC(=O)c2c(-c3ccc(C(F)(F)F)cc3)noc2C)cc1
1019,OXGMYAQAQLTKCU-UHFFFAOYSA-N,OADMET-0005070,COC(=O)c1cc2c(n1C)CCN(C(=O)c1cccc3[nH]c(=O)n(CC(C)(C)C)c13)C2
1020,XBTDLHJAROMEHT-UHFFFAOYSA-N,OADMET-0005069,COCC1(C)CCN(CC(=O)Nc2nc3c(s2)CCCC3)CC1
1021,HJGIKIGSSUUBQM-UHFFFAOYSA-N,OADMET-0005068,Cc1cc(C)cc(N(CCC#N)C(=O)c2cn3ncccc3n2)c1
1022,WREDEZJRRRVXDE-UHFFFAOYSA-N,OADMET-0005067,CC(C)CN(Cc1cccc(F)c1)C(=O)CCc1cncnc1
1023,KAESPBBAFVMUKP-UHFFFAOYSA-N,OADMET-0005066,O=C(Nc1cccc2[nH]ccc12)C1CCCN1C(=O)Cc1ccccc1
1024,DBRMOVTUIUESJD-UHFFFAOYSA-N,OADMET-0005065,Cc1[nH]cnc1C(=O)NC(c1c[nH]c2cccc(F)c12)C(F)(F)F
1025,BMCXMTGFFJFTPX-UHFFFAOYSA-N,OADMET-0005064,CN1CCc2ccc(NC(=O)Cc3cccc(F)c3F)cc2C1=O
1026,ANHKHNCQPKBXPU-UHFFFAOYSA-N,OADMET-0005063,Cc1cc2ccccc2n1CC(=O)N1CCNC(=O)C1c1ccccc1
1027,DCVFSKSJYYITLC-UHFFFAOYSA-N,OADMET-0005062,COc1ccc(F)cc1CC(=O)NC(C)C1(N2CCOCC2)CCCC1
1028,XCLHQAFKLRXNMP-UHFFFAOYSA-N,OADMET-0005061,Cc1nnsc1C(=O)NC1CCCC1c1ccccc1C(F)(F)F
1029,COYHCXATHHPBDZ-UHFFFAOYSA-N,OADMET-0005060,Cn1nc(C(=O)NC2(c3ccc(Cl)cc3)CCOCC2)cc1C1CC1
1030,CBDZWNYRFMBERE-UHFFFAOYSA-N,OADMET-0005059,CN(C)c1cccc(CNC(=O)c2cc3ccccc3c(=O)o2)n1
1031,DBNNDWKTOGJASC-UHFFFAOYSA-N,OADMET-0005058,CN(C)c1nccc(CNC(=O)c2cccc3ccccc23)n1
1032,AKKOBRZLXBWVCY-UHFFFAOYSA-N,OADMET-0005057,NC(=O)COc1cccc(C(=O)Nc2cccc3cccnc23)c1
1033,JZGLECLGVQRPPI-NSHDSACASA-N,OADMET-0005056,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(OC(F)(F)F)cc1
1034,FPEICWLHCPIUDS-UHFFFAOYSA-N,OADMET-0005055,Cc1[nH]c2ccnn2c(=O)c1CC(=O)N1CCC(C)c2cccc(O)c21
1035,UVBFYMYZERQLAL-UHFFFAOYSA-N,OADMET-0005054,Cc1nc(S(=O)(=O)Nc2cnn(C(C)C)c2)c(-c2ccccc2)o1
1036,HXNCIYJJNYBIJE-UHFFFAOYSA-N,OADMET-0005053,CC(C)(C)C1CN(C(=O)c2ccc(C(N)=O)nc2)c2ccccc21
1037,YBYGTINUNXLUDL-UHFFFAOYSA-N,OADMET-0005052,Cc1nc(C)c(C(=O)NC(C)(c2ccc(Br)cc2)C(C)C)o1
1038,RNJALEGEKJSKHV-UHFFFAOYSA-N,OADMET-0005051,Cc1ccc(C#N)cc1S(=O)(=O)N1CCOC(C2CCC2)C1
1039,NRVJJALYDGBMOZ-UHFFFAOYSA-N,OADMET-0005050,CCc1cccc(S(=O)(=O)NC2CCCN(CC(F)(F)F)C2=O)c1
1040,SDIDXGLXZHVECY-UHFFFAOYSA-N,OADMET-0005049,Cc1ccc(-c2noc(C3(C#N)CCOCC3)n2)cc1Cl
1041,ACOCBYLGXYWEIH-UHFFFAOYSA-N,OADMET-0005048,Cc1ccc(-c2nnc(SCCN3CCC(F)(F)CC3)o2)cc1
1042,UPACZLZVVYCCPQ-UHFFFAOYSA-N,OADMET-0005047,CNC(=O)c1ccc(OC)c(NC(=O)C2Cc3cc(Cl)ccc3O2)c1
1043,QKSASFITOIEIMX-UHFFFAOYSA-N,OADMET-0005046,CC1=C(C)CC(C(=O)NS(=O)(=O)c2cncc(Cl)c2)CC1
1044,MNAGYZJQDLFINB-UHFFFAOYSA-N,OADMET-0005045,NC(=O)c1ccccc1NCC(=O)N1CCC(c2noc3cc(F)ccc23)CC1
1045,SQXMBABHTNNZOC-UHFFFAOYSA-N,OADMET-0005044,COCC(=O)N1CCc2cc(NS(=O)(=O)c3cccc(OC)c3)ccc21
1046,WEMDNGXFLHBHKC-UXHICEINSA-N,OADMET-0005043,Cn1cc(-c2ccccc2CNC(=O)N[C@H]2c3ccccc3C[C@H]2O)cn1
1047,IWKOXNCMURNVKR-UHFFFAOYSA-N,OADMET-0005042,O=C(Nc1cnn(Cc2ccncc2)c1)C1(c2ccccc2)CCCN1
1048,RVBXHAGSQFBBBR-UHFFFAOYSA-N,OADMET-0005041,CC(C)c1cc(C(=O)NCc2cccc(N3CCOCC3)n2)on1
1049,RMBVVCFCJLEBHC-UHFFFAOYSA-N,OADMET-0005040,Cc1n[nH]c(C(C)C)c1C(=O)NC1CCC(Cc2ccccc2)C1
1050,UILOBGJRROGTLR-UHFFFAOYSA-N,OADMET-0005039,COc1cc2c(=O)n(CC(=O)Nc3ccccc3Cl)cnc2cc1F
1051,FHODOMIFICWBMN-UHFFFAOYSA-N,OADMET-0005038,CC(C(=O)NC(N)=O)N1CCCC(Nc2ccccc2)C1
1052,MOMOPKAZNASMQJ-UHFFFAOYSA-N,OADMET-0005037,CCOc1cc(C)nc(N2CCN(C(=O)c3ccn(-c4ccccc4)n3)CC2)n1
1053,UYQHJOIMMCZFFK-UHFFFAOYSA-N,OADMET-0005036,CC(C)(C)OC(=O)NC1(C(=O)NC2CCCSC2)CC1(F)F
1054,VZQKPWAYHAGELX-UHFFFAOYSA-N,OADMET-0005035,CN(C)c1ccc(S(=O)(=O)N2CCCC2C(F)(F)F)cn1
1055,HXAWOSHQTBGXKI-LBPRGKRZSA-N,OADMET-0005034,CC(C)(C)OC(=O)N1CC(O)(C2(C(=O)N3CC[C@H](F)C3)CCC2)C1
1056,SDFDUAQZYLINDJ-UHFFFAOYSA-N,OADMET-0005033,COc1cc(C)nc(N2CCCC(Nc3ccccc3)C2)n1
1057,DXKSETYAFIGXSE-CUVJYRNJSA-N,OADMET-0005032,Cc1nc(C2CCCN2C(=O)N[C@@H](C)c2cc(Cl)ccc2Cl)no1
1058,TVZRLCHIWKNVRN-UHFFFAOYSA-N,OADMET-0005031,COCCc1nc(C2(Nc3ccc(Cl)cc3)CCC2)no1
1059,MHTCFZKRQSMNPD-UHFFFAOYSA-N,OADMET-0005030,CC(C)(NC(=O)CC1CCC(F)(F)CC1)c1nc2ccccc2s1
1060,QCGKKOQQUKQCQX-UHFFFAOYSA-N,OADMET-0005029,CC1(C)CCCC(O)(CNC(=O)C2(S(C)(=O)=O)CCCC2)C1
1061,TVMZFWAPAQRTJG-KNHHTTPFSA-N,OADMET-0005028,O=S(=O)(N[C@@H]1CC(Cn2cccn2)C[C@H]1O)c1cccc2c1CCCC2
1062,IAOKAKBMRZTWAR-UHFFFAOYSA-N,OADMET-0005027,O=S(=O)(Nc1cn(CC(F)(F)F)cn1)c1cccc2c1OCCC2
1063,MJZVAKITMFCPLX-UHFFFAOYSA-N,OADMET-0005026,COc1cccc(C2=CCN(C(=O)c3noc4c3CCCCC4)C2)c1
1064,OPLLJXSZBDSWKY-UHFFFAOYSA-N,OADMET-0005025,CC(NC(=O)Nc1ccccc1)C(=O)NC1CN(C)Cc2ccccc21
1065,QAROPJJFLVXWSM-UHFFFAOYSA-N,OADMET-0005024,COc1cccc(C(=O)NCC(=O)NC2CC(C)(C)Oc3ccccc32)c1
1066,DTKNSZIBMSDKHW-UHFFFAOYSA-N,OADMET-0005023,Cc1ccc(C(=O)NCCc2ccn(-c3ccccc3)n2)cc1Cl
1067,FNGYZBRCBVMPDI-UHFFFAOYSA-N,OADMET-0005022,CC1CCc2c(C(=O)NS(=O)(=O)CC(F)(F)F)csc2C1
1068,PXGOUSLXLHJBED-UHFFFAOYSA-N,OADMET-0005021,Cc1sc(=O)n(CC(=O)N(c2ccccn2)C2CCCC2)c1C
1069,FEZUPTITLXUCNO-UHFFFAOYSA-N,OADMET-0005020,O=C(C1CCC2(CCC2)CC1)N1CCC(S(=O)(=O)c2ccccc2)CC1
1070,XJYCJZMMBRJLCR-UHFFFAOYSA-N,OADMET-0005019,CCC1(CC)CC(=O)N(CC(=O)N2CCCCCC2)C(=O)C1
1071,PNIGJPMOIGYDGC-UHFFFAOYSA-N,OADMET-0005018,CC(=O)NC(C)c1nc(C(C)Oc2ccc(Br)cc2Cl)no1
1072,XFQWJWNFMXODLT-UHFFFAOYSA-N,OADMET-0005017,CCOCC1(c2nc(C(Oc3ccc(Br)cc3)C(C)C)no2)CC1
1073,HSFFJASGMZOXAD-UHFFFAOYSA-N,OADMET-0005016,CCC1(C(=O)NCc2ccc3occc3c2)CCN(C(=O)c2ccccc2)CC1
1074,RVFKINKVMUAKQE-UHFFFAOYSA-N,OADMET-0005015,COC(=O)c1cc(C)c2c(c1)CCCN2C(=O)c1cc(OC)no1
1075,GGBBLNXTXLEKSN-UHFFFAOYSA-N,OADMET-0005014,COc1ncc(C)cc1NC(=O)c1ccc(N2CCC(C)CC2)nc1
1076,GLPOMQINNNVKJR-UHFFFAOYSA-N,OADMET-0005013,Cc1nc(N2CCN(C(=O)Cc3cccc(O)c3)CC2)sc1C
1077,DLKJZMONGZUVHF-UHFFFAOYSA-N,OADMET-0005012,Cc1ccc2c(c1)C(=O)N(CC(=O)NC1(C)CC=CCC1)C2=O
1078,VQDDVKNVEGSHDN-UHFFFAOYSA-N,OADMET-0005011,COCc1ccc(S(=O)(=O)Nc2cnc(OC)c(Br)c2)cc1
1079,XVDYCBVNFIPWIG-UHFFFAOYSA-N,OADMET-0005010,O=C(CCN1CCC(NC(=O)C2CC2)CC1)Nc1cccc(Cl)c1
1080,GAUBVZFVOMVOAG-UHFFFAOYSA-N,OADMET-0005009,Cc1cn(C2CCCCC2)nc1NC(=O)c1ccc(NC(C)C)nc1
1081,KHXGLECBIVVOEH-UHFFFAOYSA-N,OADMET-0005008,Cc1csc(C(C)N2CCN(CC(O)c3ccc(F)cc3Cl)CC2)n1
1082,JHAQMNYLDKFYES-UHFFFAOYSA-N,OADMET-0005007,Cc1[nH]c2c(C(=O)N3CCC(NC(=O)C4CC4)CC3)cccc2c1C
1083,SYXTXXKDVIEGLV-UHFFFAOYSA-N,OADMET-0005006,COCc1cc(NS(=O)(=O)c2cc3cc(Cl)ccc3s2)ccc1OC
1084,KHTLLYHTBRHANX-ZYMOGRSISA-N,OADMET-0005005,O=C1CC(C(=O)N[C@@H]2CCCc3ccc(F)cc32)c2ccc(F)cc2N1
1085,ONDADQDNIJCHAI-UHFFFAOYSA-N,OADMET-0005004,Cc1nn(C)c(S(=O)(=O)Nc2cc3n(n2)CCC3)c1C(F)F
1086,UDYHSXCNPDCLFL-CYBMUJFWSA-N,OADMET-0005003,O=C(N[C@@H]1CCCc2c(F)cc(F)cc21)c1cc2n(n1)CCO2
1087,AHFQUVDNKMZQIK-UHFFFAOYSA-N,OADMET-0005002,COc1ccc(CCn2nnnc2N2CCCC2)cc1F
1088,VRZSZCJVSLJONT-UHFFFAOYSA-N,OADMET-0005001,CC1(C)CCCC1C(=O)NS(=O)(=O)Cc1ccc(Br)c(F)c1
1089,GTGFHVHIOQDFSF-UHFFFAOYSA-N,OADMET-0005000,CN1CCC(NC(=O)COc2ccccc2)C1c1ccc(F)c(F)c1
1090,MJXVACWIVIZCPX-KGLIPLIRSA-N,OADMET-0004999,Cc1cc(F)cc(S(=O)(=O)NC(=O)[C@H]2C[C@@H]2C2CCC2)c1
1091,UJYWTEJCNCXUQF-MQMHXKEQSA-N,OADMET-0004998,COC(=O)c1c(S(=O)(=O)N[C@H]2C[C@H](c3ccc(Cl)cc3)C2)c(C)nn1C
1092,GPUPVYRGIRMSAG-UHFFFAOYSA-N,OADMET-0004997,Cc1cccc(C2CCN(C(=O)COc3cccc(NC(=O)C4CC4)c3)C2)c1
1093,AKQLBZPSOCRFIB-UHFFFAOYSA-N,OADMET-0004996,CC1CCN(S(=O)(=O)c2ccc(C(=O)Nc3cnn(C)c3)s2)CC1
1094,VYTXBSJBWODFHY-UHFFFAOYSA-N,OADMET-0004995,CCc1nocc1CN(C)C(=O)c1ccc2[nH]c3c(c2c1)CCCC3
1095,RXJOHRAAJLYIQE-UHFFFAOYSA-N,OADMET-0004994,O=C(Nc1cc(Cl)ccc1OCC1CCC1)C1CC12CCS(=O)(=O)CC2
1096,QYVRKGAXRCUXLY-UHFFFAOYSA-N,OADMET-0004993,COc1ccc(C(C)(C)c2noc(-c3cc(C)[nH]n3)n2)cc1OC
1097,ARFDWYXROLMXFA-UHFFFAOYSA-N,OADMET-0004992,O=C(NC1CC2CN(c3ccccn3)CCN2C1=O)c1c[nH]cc1-c1cnn(-c2ccccc2)c1
1098,FZKUKIPKJREENH-SWLSCSKDSA-N,OADMET-0004991,O=S1(=O)C[C@H]2CC[C@H](C2)N1Cc1cn(-c2ccccc2)nn1
1099,UVUIZXZQBRGWDE-UHFFFAOYSA-N,OADMET-0004990,c1cnc(C(CC2CCCCC2)n2cc(C3CCC3)nn2)nc1
1100,OFJKXSPPICQDKY-UHFFFAOYSA-N,OADMET-0004989,Cc1c(S(=O)(=O)Nc2cc(C)n(C3CCCCC3)n2)cnn1C
1101,WBWXIBPGGZQHKF-UHFFFAOYSA-N,OADMET-0004988,O=c1c2cccn2ccn1Cc1cn(-c2ccccc2)nn1
1102,VBPQAZXHPKNPSK-UHFFFAOYSA-N,OADMET-0004987,Cc1c(NC(=O)c2cc(F)cc3cccnc23)c(=O)n(-c2ccccc2)n1C
1103,AKDNDCRJUMPYOV-UHFFFAOYSA-N,OADMET-0004986,O=C(c1ccc(-c2ccccc2)cc1)N1CCCC1C1(C(F)(F)F)N=N1
1104,LRCVBALEVVGLFE-UHFFFAOYSA-N,OADMET-0004985,COc1cccc(NC(=O)N(C)Cc2nccn2Cc2ccccc2)c1
1105,DYSLBUOTINOYOC-UHFFFAOYSA-N,OADMET-0004984,O=C1NCCc2ccc(S(=O)(=O)Nc3cccc4cc[nH]c34)cc21
1106,OIZIUJHUYPZUHN-UHFFFAOYSA-N,OADMET-0004983,CSCc1cccnc1C(=O)Nc1cccc(C(F)F)c1Cl
1107,XCIQQJWTDNOFBF-UHFFFAOYSA-N,OADMET-0004982,CSc1nnnn1-c1cccc(NS(=O)(=O)c2cccc(Cl)c2O)c1
1108,HIJBISLEXROEJY-UHFFFAOYSA-N,OADMET-0004981,COCCNC(=O)CN(C)C(=O)c1ccccc1Oc1ccccc1C(C)C
1109,YAYNBSVDGNDHKK-UHFFFAOYSA-N,OADMET-0004980,O=C(c1ccc(Cc2ccccc2)cn1)N1CCCC2(CCOCC2)C1
1110,WSVJCNROPWKXNO-UHFFFAOYSA-N,OADMET-0004979,O=C(C1CSCN1C(=O)C1Cc2ccccc2C1)N1CCCC1
1111,TWKXRJAUKSDMNC-UHFFFAOYSA-N,OADMET-0004978,Cc1onc(-c2ccc(Cl)cc2Cl)c1C(=O)Nc1ccc(F)c(C(N)=O)c1
1112,IYZREHPJYFBQAV-UHFFFAOYSA-N,OADMET-0004977,COC1CN(S(=O)(=O)N2CCCC2c2cc(F)ccc2F)C1
1113,HTHQNIFHKWWWJY-UHFFFAOYSA-N,OADMET-0004976,O=C(CNC(=O)c1cn(-c2ccccc2)nc1-c1cccnc1)Nc1ccc(F)cc1
1114,UFIOPUNMLAUYND-UHFFFAOYSA-N,OADMET-0004975,CSc1[nH]c(=O)c(C(=O)N2CCCC3(CCOCC3)C2)cc1C#N
1115,RNAQONVYBHAFLX-UHFFFAOYSA-N,OADMET-0004974,O=C(NCc1cc2ccccc2[nH]1)NCc1cccc(F)c1F
1116,RMNZTHHCDTUWDA-UHFFFAOYSA-N,OADMET-0004973,CCc1nnc2ccc(NC3CCc4cc(Cl)ccc43)nn12
1117,RCBANHXWZXMJRL-UHFFFAOYSA-N,OADMET-0004972,Nc1ncc(C(=O)NC2CN(C(c3ccccc3)c3ccccc3)C2)o1
1118,KUFRUUUHNGYMIX-UHFFFAOYSA-N,OADMET-0004971,Cn1nnc2cc(S(=O)(=O)NC3(C(F)(F)F)CCCC3)ccc21
1119,VRBZONFCWAPYJJ-UHFFFAOYSA-N,OADMET-0004970,CC(C)CC(CNC(=O)C(C)N1CCSCC1)NC(=O)c1ccc([N+](=O)[O-])s1
1120,LEXMQZQPFAQCSD-UHFFFAOYSA-N,OADMET-0004969,CCc1nc(C(C)NC(=O)Nc2cccc3c2OC(C)(C)C3)n[nH]1
1121,VLTWUUVIRWVZNH-UHFFFAOYSA-N,OADMET-0004968,Cc1c(C(=O)N(C)C(C)CS(C)(=O)=O)sc2cccc(F)c12
1122,OURSNHBMPMKEKT-UHFFFAOYSA-N,OADMET-0004967,Cn1ncc(C(=O)NC(CO)c2ccsc2)c1Cc1ccccc1
1123,OXBLCUOPNKBHAU-UHFFFAOYSA-N,OADMET-0004966,CCC(NC(=O)c1cnc(N)c(Cl)c1)c1cc(F)ccc1OC
1124,OSVJTIWAVNSEQH-UHFFFAOYSA-N,OADMET-0004965,O=C1NCC2CCC1N2S(=O)(=O)c1ccccc1OC(F)(F)F
1125,OPPFQRUPYDGASZ-UHFFFAOYSA-N,OADMET-0004964,COC(CSc1nc2ccccc2c(=O)n1C)c1ccc(Cl)cc1
1126,STDFBBSZPPVDEA-UHFFFAOYSA-N,OADMET-0004963,O=S(=O)(NCCCC(F)(F)F)c1nnc(-c2ccccc2)s1
1127,BDIAZECMLYAUHE-UHFFFAOYSA-N,OADMET-0004962,Cc1ccc2c(C(=O)NC3COC4CC3C4)cc(-c3cnn(C)c3)nc2c1C
1128,QVXOTODHQDGDHT-QGZVFWFLSA-N,OADMET-0004961,O=C(NCc1ccnc(-n2cncn2)c1)N[C@@H]1CCCc2ccccc21
1129,QQLWRIADFZYDKI-UHFFFAOYSA-N,OADMET-0004960,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)NCCC(N)=O)c2ccccc12
1130,QPMSSLVFPCJXCN-UHFFFAOYSA-N,OADMET-0004959,CC(CNC(=O)c1c2c(nc3ccccc13)C(=Cc1cccs1)CC2)c1nncn1C
1131,YXVXGYRWFHPXRG-UHFFFAOYSA-N,OADMET-0004958,FC(F)(F)Cn1ccc(Cc2nc(-c3ccsc3Cl)no2)n1
1132,FKQSJZQWYQETSO-UHFFFAOYSA-N,OADMET-0004957,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCc1cc(=O)oc2cc(O)ccc12
1133,YYYHAJQIQZYMNW-UHFFFAOYSA-N,OADMET-0004956,Cc1cc(S(N)(=O)=O)oc1C(=O)NC(C)c1cc(Cl)cc2c1OCC2
1134,YMARYWNDXSNPMK-UHFFFAOYSA-N,OADMET-0004955,O=C(CN1CCc2ccc(O)cc2CC1)NC(c1ccccc1)c1nccs1
1135,VBBREODTKJEOSE-UHFFFAOYSA-N,OADMET-0004954,CC1=CCN(C(=O)NC(c2ccc(F)cc2F)c2nccn2C)CC1
1136,WNQOGOLYCNXIMT-UHFFFAOYSA-N,OADMET-0004953,COc1ccccc1Oc1cccc(OC)c1NC(=O)c1ccnc(C(N)=O)c1
1137,IRYPYTFIFNOHRS-UHFFFAOYSA-N,OADMET-0004952,O=S(=O)(NC12CCC(F)(CC1)C2)c1cnnn1-c1ccccc1
1138,JNADZUKOCFDSLK-UHFFFAOYSA-N,OADMET-0004951,Cc1ccc2nc(-c3cccs3)cc(C(=O)Nc3cccc(C(=O)N(C)CC(N)=O)c3)c2c1
1139,ZZQHSJYTAWRDDH-UHFFFAOYSA-N,OADMET-0004950,COC(=O)c1c(CNS(=O)(=O)c2ccc(F)c(C(=O)N3CCCC3)c2)nn2c1CCCC2
1140,HJDIMWOEKKJXFJ-UHFFFAOYSA-N,OADMET-0004949,CCC(C(=O)NC(CNS(=O)(=O)c1cnn(C)c1)c1ccccc1)c1c(C)noc1C
1141,IZNNQTSVHOAONK-NNJIEVJOSA-N,OADMET-0004948,C[C@@H](NC(=O)C1CCN(C(=O)OCc2ccccc2)C1)c1ccc(F)cc1
1142,WYZFXWKRUGQONW-UHFFFAOYSA-N,OADMET-0004947,CC(C)(C)c1ocnc1CN1CCCCC1C1CCCCC1O
1143,YTQLTAALBBEJKB-UHFFFAOYSA-N,OADMET-0004946,COCCC1(C)CN(C(=O)c2ncsc2-c2ccccc2)C1
1144,HMEGGSYTLVRGBV-CHHLVHLRSA-N,OADMET-0004945,O=C1C[C@H](c2ccccc2Cl)NC(=O)N1CC12CCC(CC1)O2
1145,WQPXKISOMALLDG-UHFFFAOYSA-N,OADMET-0004944,COc1ccc(-c2nc(C)c(C(C)NC(=O)NCc3c[nH]nc3C)s2)cc1
1146,MXPRBHZHCYHLQX-UHFFFAOYSA-N,OADMET-0004943,Cc1cc(C)n(-c2ccc(-c3nc(C)nn3C3CCN(C(=O)OC(C)(C)C)CC3)cc2)n1
1147,FUXYYDYOBQSPNB-UHFFFAOYSA-N,OADMET-0004942,NC(=O)c1cc(NC(=O)c2sccc2S(=O)(=O)N2CCCC2)ccc1F
1148,BHBIUSXRIQYNPV-UHFFFAOYSA-N,OADMET-0004941,CC(C)Oc1ccc(C(=O)NC(C)(C2CC2)C(F)(F)F)cn1
1149,JJYFSKOGQRXRKF-UHFFFAOYSA-N,OADMET-0004940,COc1ccc2c(c1)N(C(=O)C1CC(=O)N(c3ccc(F)c([N+](=O)[O-])c3)C1)CCCC2
1150,VZRIKDZHRLPCNG-UHFFFAOYSA-N,OADMET-0004939,COC(=O)c1ccc2c(c1)CCCCN2Cc1cnc2n1CCOC2
1151,WMWLUWFCRGSXOA-UHFFFAOYSA-N,OADMET-0004938,CC(Oc1ccc(CO)cc1)c1cn(C(C)c2cccc(F)c2)nn1
1152,QKVMCAPZIILBLN-UHFFFAOYSA-N,OADMET-0004937,O=C(CC1=CCCCC1)N(Cc1ccccc1F)C1CCS(=O)(=O)C1
1153,IRLQNVOFCKAOKB-UHFFFAOYSA-N,OADMET-0004936,COC(=O)C1CN(C(=O)Nc2ccn3cnnc3c2)Cc2ccccc21
1154,SZSYXQYWLRBKHM-UHFFFAOYSA-N,OADMET-0004935,O=C(O)CC1(NCc2csc(-c3ccc(Cl)cc3)n2)CCOCC1
1155,ZUSPFYRYFDOIBE-UHFFFAOYSA-N,OADMET-0004934,CC(=O)NC(C)(C)c1noc(-c2cc(Cl)cc3c2OCC3)n1
1156,XIOVVNPCXJYUSU-UHFFFAOYSA-N,OADMET-0004933,Cc1ccc2oc(CN(Cc3ccco3)C(=O)c3ccc4[nH]c(=O)[nH]c4c3)cc2c1
1157,UZMDZMRLLCMLAN-UHFFFAOYSA-N,OADMET-0004932,CCn1cc(C2CSCCN2C(=O)C2CCC(C(F)(F)F)CC2)cn1
1158,QRSTXPZWIJTLPA-UHFFFAOYSA-N,OADMET-0004931,COC(=O)C1CN(S(=O)(=O)N2CCCC2C)Cc2ccccc21
1159,FXPCYBRAZNMLOB-UHFFFAOYSA-N,OADMET-0004930,Cc1ccc2c(c1)CC(C(=O)Nc1ncc(Cl)cc1O)S2(=O)=O
1160,OUGBAXCRFPJNCH-UHFFFAOYSA-N,OADMET-0004929,O=C(CN1C(=O)NC(c2cccs2)(C2CC2)C1=O)NC(Cc1ccccc1)C(=O)NC1CC1
1161,ZCVGEQTZXKMEKE-UHFFFAOYSA-N,OADMET-0004928,CP(C)(=O)C1CCN(c2ncc(C(F)(F)F)cc2S(=O)(=O)N2CCCC2C2CC2)CC1
1162,GQSXIGPOISNNMZ-UHFFFAOYSA-N,OADMET-0004927,CC1(C)OCC(CNC(=O)c2ccccc2SCC(=O)Nc2ccc3c(c2)OCO3)O1
1163,DSMRFINONPLSDV-UHFFFAOYSA-N,OADMET-0004926,O=C(c1onc2c1CCCC2)N1COCCC1c1ccccc1
1164,LMJUHQZHBWIZJQ-UHFFFAOYSA-N,OADMET-0004925,COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)NCc1c(C)nc2ccccn12
1165,QQFLBUXRIOCSKQ-UHFFFAOYSA-N,OADMET-0004924,CC(O)C(C)CNC(=O)CSc1nc2ccccc2nc1N1CCOCC1
1166,RWKORWAMCYMUGF-UHFFFAOYSA-N,OADMET-0004923,COc1ccc(-c2[nH]c3ccccc3c2CCC(=O)NCc2cc(=O)nc(SC)[nH]2)cc1
1167,KMSWWUSZWDRAFV-UHFFFAOYSA-N,OADMET-0004922,O=C(NCc1cccc2[nH]ccc12)Nc1cccc(N2CCCC2)c1
1168,GGSBXNSPXLOOHI-UHFFFAOYSA-N,OADMET-0004921,COc1cccc(NC(=O)N2CCC(C)C(n3ccnc3)C2)c1C
1169,JRRCRSGDTPDKAF-MAEOIBBWSA-N,OADMET-0004920,Cc1cccc(-n2nc(Cc3ccccc3)nc2[C@H]2C[C@@H](O)C2)c1
